package,package_short,profile_url,profile_name,resource_type,from_version,to_version,category,elements_added_count,elements_removed_count,elements_modified_count,ms_added_count,ms_removed_count,has_breaking,elements_added,elements_removed
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mechanische-atemfrequenz-beatmet,SD_MII_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,2024.0.0-alpha3,2024.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mechanische-atemfrequenz-beatmet,SD_MII_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,2024.0.0-alpha4,2025.0.0,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mechanische-atemfrequenz-beatmet,SD_MII_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,2025.0.0,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mechanische-atemfrequenz-beatmet,SD_MII_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mechanische-atemfrequenz-beatmet,SD_MII_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,2025.0.2,2025.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mechanische-atemfrequenz-beatmet,SD_MII_ICU_Mechanische_Atemfrequenz_Beatmet,Observation,2025.0.3,2025.0.4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-arterieller-blutdruck,MII_PR_ICU_Arterieller_Blutdruck,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-arterieller-druck,MII_PR_ICU_Arterieller_Druck,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-arterieller-druck,MII_PR_ICU_Arterieller_Druck,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemfrequenz,MII_PR_ICU_Atemfrequenz,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemwegsdruck-bei-mittlerem-expiratorischem-gasfluss,MII_PR_ICU_Atemwegsdruck_Bei_Mittlerem_Expiratorischem_Gasfluss,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemwegsdruck-bei-mittlerem-expiratorischem-gasfluss,MII_PR_ICU_Atemwegsdruck_Bei_Mittlerem_Expiratorischem_Gasfluss,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemwegsdruck-bei-null-expiratorischem-gasfluss,MII_PR_ICU_Atemwegsdruck_Bei_Null_Expiratorischem_Gasfluss,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemwegsdruck-bei-null-expiratorischem-gasfluss,MII_PR_ICU_Atemwegsdruck_Bei_Null_Expiratorischem_Gasfluss,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemzugvolumen-einstellung,MII_PR_ICU_Atemzugvolumen_Einstellung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemzugvolumen-einstellung,MII_PR_ICU_Atemzugvolumen_Einstellung,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemzugvolumen-waehrend-beatmung,MII_PR_ICU_Atemzugvolumen_Waehrend_Beatmung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-atemzugvolumen-waehrend-beatmung,MII_PR_ICU_Atemzugvolumen_Waehrend_Beatmung,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmung,MII_PR_ICU_Beatmung,Procedure,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmung,MII_PR_ICU_Beatmung,Procedure,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmung,MII_PR_ICU_Beatmung,Procedure,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmung,MII_PR_ICU_Beatmung,Procedure,2026.0.3,2027.0.0-ballot.3,mixed,2,0,1,0,0,False,Procedure|Procedure.encounter,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungsvolumen-pro-minute-maschineller-beatmung,MII_PR_ICU_Beatmungsvolumen_Pro_Minute_Maschineller_Beatmung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungsvolumen-pro-minute-maschineller-beatmung,MII_PR_ICU_Beatmungsvolumen_Pro_Minute_Maschineller_Beatmung,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungszeit-hohem-druck,MII_PR_ICU_Beatmungszeit_Hohem_Druck,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungszeit-hohem-druck,MII_PR_ICU_Beatmungszeit_Hohem_Druck,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungszeit-niedrigem-druck,MII_PR_ICU_Beatmungszeit_Niedrigem_Druck,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-beatmungszeit-niedrigem-druck,MII_PR_ICU_Beatmungszeit_Niedrigem_Druck,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz,MII_PR_ICU_Bilanz,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz,MII_PR_ICU_Bilanz,Observation,2026.0.1,2026.0.2,modified,0,0,2,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz,MII_PR_ICU_Bilanz,Observation,2026.0.2,2026.0.3,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz,MII_PR_ICU_Bilanz,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-abnahme-haemofiltration-einzelmesswerte,MII_PR_ICU_Bilanz_Abnahme_Haemofiltration_Einzelmesswerte,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-blutverlust,MII_PR_ICU_Bilanz_Ausfuhr_Blutverlust,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-generisch,MII_PR_ICU_Bilanz_Ausfuhr_Drainage_Generisch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-generisch,MII_PR_ICU_Bilanz_Ausfuhr_Drainage_Generisch,Observation,2026.0.1,2026.0.2,mixed,3,0,2,0,0,True,Observation.code.coding|Observation.code.coding:loinc|Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-generisch,MII_PR_ICU_Bilanz_Ausfuhr_Drainage_Generisch,Observation,2026.0.2,2026.0.3,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-generisch,MII_PR_ICU_Bilanz_Ausfuhr_Drainage_Generisch,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-op,MII_PR_ICU_Bilanz_Ausfuhr_Drainage_OP,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-drainage-wund,MII_PR_ICU_Bilanz_Ausfuhr_Drainage_Wund,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation,2026.0.1,2026.0.2,mixed,1,0,1,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Ausfuhr_Fluessigkeit_Gesamt,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit,MII_PR_ICU_Bilanz_Ausfuhr_Gallenfluessigkeit,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit,MII_PR_ICU_Bilanz_Ausfuhr_Gallenfluessigkeit,Observation,2026.0.1,2026.0.2,mixed,1,0,1,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit,MII_PR_ICU_Bilanz_Ausfuhr_Gallenfluessigkeit,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallenfluessigkeit,MII_PR_ICU_Bilanz_Ausfuhr_Gallenfluessigkeit,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-gallengang,MII_PR_ICU_Bilanz_Ausfuhr_Gallengang,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte,MII_PR_ICU_Bilanz_Ausfuhr_Haemofiltration_Einzelmesswerte,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-haemofiltration-einzelmesswerte,MII_PR_ICU_Bilanz_Ausfuhr_Haemofiltration_Einzelmesswerte,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-magensonde,MII_PR_ICU_Bilanz_Ausfuhr_Magensonde,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-magensonde,MII_PR_ICU_Bilanz_Ausfuhr_Magensonde,Observation,2026.0.1,2026.0.2,mixed,1,0,1,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-magensonde,MII_PR_ICU_Bilanz_Ausfuhr_Magensonde,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-magensonde,MII_PR_ICU_Bilanz_Ausfuhr_Magensonde,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage,MII_PR_ICU_Bilanz_Ausfuhr_OP_Drainage,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-op-drainage,MII_PR_ICU_Bilanz_Ausfuhr_OP_Drainage,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-opdrainage,MII_PR_ICU_Bilanz_Ausfuhr_Opdrainage,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation,2026.0.1,2026.0.2,mixed,2,0,1,0,0,True,Observation.code.coding|Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-pankreasdrainage,MII_PR_ICU_Bilanz_Ausfuhr_Pankreasdrainage,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation,2026.0.1,2026.0.2,mixed,1,0,2,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation,2026.0.1,2026.0.2,mixed,1,0,1,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-urin,MII_PR_ICU_Bilanz_Ausfuhr_Urin,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation,2026.0.1,2026.0.2,mixed,1,0,1,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-blutverlust,MII_PR_ICU_Bilanz_Blutverlust,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluesse,MII_PR_ICU_Bilanz_Einfuhr_Enterale_Fluesse,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit,MII_PR_ICU_Bilanz_Einfuhr_Enterale_Fluessigkeit,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit,MII_PR_ICU_Bilanz_Einfuhr_Enterale_Fluessigkeit,Observation,2026.0.1,2026.0.2,mixed,1,0,1,0,0,True,Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit,MII_PR_ICU_Bilanz_Einfuhr_Enterale_Fluessigkeit,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-enterale-fluessigkeit,MII_PR_ICU_Bilanz_Einfuhr_Enterale_Fluessigkeit,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Einfuhr_Fluessigkeit_Gesamt,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Einfuhr_Fluessigkeit_Gesamt,Observation,2026.0.1,2026.0.2,mixed,2,0,2,0,0,True,Observation.code.coding|Observation.value[x].unit,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Einfuhr_Fluessigkeit_Gesamt,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-fluessigkeit-gesamt,MII_PR_ICU_Bilanz_Einfuhr_Fluessigkeit_Gesamt,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
