package,package_short,profile_url,profile_name,resource_type,compatibility_group,group_category,versions,version_count,is_latest_group,breaking_from_previous
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,2,canonical-only,1.0.0|1.0.1,2,True,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,1,identical,0.9.0,1,False,
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,2,canonical-only,1.0.0|1.0.1,2,True,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,Medication,Medication,1,canonical-only,1.0.2|1.0.3|1.0.4|1.0.5|1.0.6|1.0.7|1.0.8,7,False,
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,Medication,Medication,2,canonical-only,1.0.9|1.0.10,2,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,Medication,Medication,3,identical,1.0.11,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,Medication,Medication,4,identical,2.0.0,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,Medication,Medication,5,identical,2025.0.0,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,Medication,Medication,6,canonical-only,2025.0.1|2026.0.0|2026.0.1|2027.0.0-ballot,4,True,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,1,identical,1.0.2|1.0.3,2,False,
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,2,identical,1.0.4|1.0.5,2,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,3,canonical-only,1.0.6|1.0.7|1.0.8|1.0.9|1.0.10,5,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,4,identical,1.0.11,1,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,5,identical,2.0.0,1,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,6,identical,2025.0.0,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,7,canonical-only,2025.0.1|2026.0.0|2026.0.1,3,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,MedicationAdministration,MedicationAdministration,8,identical,2027.0.0-ballot,1,True,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationRequest,MII_PR_Medikation_MedicationRequest,MedicationRequest,1,identical,2.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationRequest,MII_PR_Medikation_MedicationRequest,MedicationRequest,2,identical,2025.0.0,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationRequest,MII_PR_Medikation_MedicationRequest,MedicationRequest,3,identical,2025.0.1,1,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationRequest,MII_PR_Medikation_MedicationRequest,MedicationRequest,4,canonical-only,2026.0.0|2026.0.1|2027.0.0-ballot,3,True,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,1,identical,1.0.2|1.0.3,2,False,
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,2,identical,1.0.4|1.0.5,2,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,3,canonical-only,1.0.6|1.0.7|1.0.8|1.0.9|1.0.10,5,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,4,identical,1.0.11,1,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,5,identical,2.0.0,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,6,identical,2025.0.0,1,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,7,identical,2025.0.1,1,False,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,8,identical,2026.0.0|2026.0.1,2,False,True
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,MedicationStatement,MedicationStatement,9,identical,2027.0.0-ballot,1,True,False
de.medizininformatikinitiative.kerndatensatz.medikation,medikation,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/medikationsliste,MII_PR_Medikation_Medikationsliste,List,1,canonical-only,2.0.0|2025.0.0|2025.0.1|2026.0.0|2026.0.1|2027.0.0-ballot,6,True,
de.medizininformatikinitiative.kerndatensatz.meta,meta,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MII-Reference,MII-Reference,Reference,1,canonical-only,1.0.0|1.0.1|1.0.2|1.0.3,4,True,
de.medizininformatikinitiative.kerndatensatz.meta,meta,https://www.medizininformatik-initiative.de/fhir/modul-meta/StructureDefinition/mii-pr-meta-searchparameter,MII_PR_Meta_SearchParameter,SearchParameter,1,identical,2025.0.0|2025.0.1|2025.0.2|2025.0.3|2026.0.0,5,False,
de.medizininformatikinitiative.kerndatensatz.meta,meta,https://www.medizininformatik-initiative.de/fhir/modul-meta/StructureDefinition/mii-pr-meta-searchparameter,MII_PR_Meta_SearchParameter,SearchParameter,2,identical,2027.0.0-ballot,1,True,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/diagnostic-report,MII_PR_Mikrobio_Diagnostic_Report,DiagnosticReport,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/empfindlichkeit,MII_PR_Mikrobio_Empfindlichkeit,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/immunologie-serologie,MII_PR_Mikrobio_Serologie_Immunologie,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-allgemeine-bestimmung,MII_PR_Mikrobio_Allgemeine_Bestimmung,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-allgemeine-kultur,MII_PR_Mikrobio_Allgemeine_Kultur,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-antigen-antikoerper-quantitativ,MII_PR_Mikrobio_Antigen_Antikoerper_Quantitativ,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-aviditaet,MII_PR_Mikrobio_Aviditaet,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-bartlett-score,MII_PR_Mikrobio_Bartlett_Score,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-ct-wert,MII_PR_Mikrobio_Ct_Wert,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-diagnostic-report,MII_PR_Mikrobio_Diagnostic_Report,DiagnosticReport,1,identical,2024.0.0|2025.0.0|2025.0.1,3,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-diagnostic-report,MII_PR_Mikrobio_Diagnostic_Report,DiagnosticReport,2,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-diagnostic-report,MII_PR_Mikrobio_Diagnostic_Report,DiagnosticReport,3,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-empfindlichkeit,MII_PR_Mikrobio_Empfindlichkeit,Observation,1,identical,2024.0.0|2025.0.0|2025.0.1,3,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-empfindlichkeit,MII_PR_Mikrobio_Empfindlichkeit,Observation,2,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-empfindlichkeit,MII_PR_Mikrobio_Empfindlichkeit,Observation,3,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,1,identical,2024.0.0|2025.0.0|2025.0.1,3,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,2,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,MII_PR_Mikrobio_Keimzahl,Observation,3,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,1,identical,2024.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,2,identical,2025.0.0|2025.0.1,2,False,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,MII_PR_Mikrobio_Kultur_Nachweis,Observation,3,identical,2025.0.2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,1,identical,2024.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,2,identical,2025.0.0|2025.0.1,2,False,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,3,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,4,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,Observation,1,identical,2024.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,Observation,2,identical,2025.0.0|2025.0.1,2,False,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,Observation,3,identical,2025.0.2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-pathogenlast,MII_PR_Mikrobio_Molekulare_Pathogenlast,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse,MII_PR_Mikrobio_MRE_Klasse,Observation,1,identical,2024.0.0|2025.0.0|2025.0.1,3,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse,MII_PR_Mikrobio_MRE_Klasse,Observation,2,identical,2025.0.2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse,MII_PR_Mikrobio_MRGN_Klasse,Observation,1,identical,2024.0.0|2025.0.0|2025.0.1,3,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse,MII_PR_Mikrobio_MRGN_Klasse,Observation,2,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse,MII_PR_Mikrobio_MRGN_Klasse,Observation,3,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-nugent-score,MII_PR_Mikrobio_Nugent_Score,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-probe,MII_PR_Mikrobio_Probe,Specimen,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzgene,MII_PR_Mikrobio_Resistenzgene,Observation,1,identical,2024.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzgene,MII_PR_Mikrobio_Resistenzgene,Observation,2,identical,2025.0.0|2025.0.1,2,False,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzgene,MII_PR_Mikrobio_Resistenzgene,Observation,3,identical,2025.0.2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzkategorie-status,MII_PR_Mikrobio_Resistenzkategorie_Status,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmechanismen-determinanten,MII_PR_Mikrobio_Resistenzmechanismen_Determinanten,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmutation,MII_PR_Mikrobio_Resistenzmutation,Observation,1,identical,2024.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmutation,MII_PR_Mikrobio_Resistenzmutation,Observation,2,identical,2025.0.0|2025.0.1,2,False,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmutation,MII_PR_Mikrobio_Resistenzmutation,Observation,3,identical,2025.0.2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-serologie-immunologie,MII_PR_Mikrobio_Serologie_Immunologie,Observation,1,identical,2024.0.0,1,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-serologie-immunologie,MII_PR_Mikrobio_Serologie_Immunologie,Observation,2,identical,2025.0.0|2025.0.1,2,False,False
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-serologie-immunologie,MII_PR_Mikrobio_Serologie_Immunologie,Observation,3,identical,2025.0.2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-spezifische-bestimmung,MII_PR_Mikrobio_Spezifische_Bestimmung,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-spezifische-mikroskopie,MII_PR_Mikrobio_Spezifische_Mikroskopie,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-titer,MII_PR_Mikrobio_Titer,Observation,1,sole-version,2027.0.0-ballot2,1,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-virulenzfaktor,MII_PR_Mikrobio_Virulenzfaktor,Observation,1,identical,2024.0.0|2025.0.0|2025.0.1,3,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-virulenzfaktor,MII_PR_Mikrobio_Virulenzfaktor,Observation,2,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-virulenzfaktor,MII_PR_Mikrobio_Virulenzfaktor,Observation,3,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-voraussichtliche-empfindlichkeit,MII_PR_Mikrobio_voraussichtliche_Empfindlichkeit,Observation,1,identical,0.0.1|0.0.2,2,False,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-voraussichtliche-empfindlichkeit,MII_PR_Mikrobio_voraussichtliche_Empfindlichkeit,Observation,2,identical,2024.0.0|2025.0.0|2025.0.1,3,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-voraussichtliche-empfindlichkeit,MII_PR_Mikrobio_voraussichtliche_Empfindlichkeit,Observation,3,identical,2025.0.2,1,False,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-voraussichtliche-empfindlichkeit,MII_PR_Mikrobio_voraussichtliche_Empfindlichkeit,Observation,4,identical,2027.0.0-ballot2,1,True,True
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mikroskopie,MII_PR_Mikrobio_Mikroskopie,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/molekular-diagnostik,MII_PR_Mikrobio_Molekular_Diagnostik,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mre-klasse,MII_PR_Mikrobio_MRE_Klasse,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mrgn-klasse,MII_PR_Mikrobio_MRGN_Klasse,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/resistenzgene,MII_PR_Mikrobio_Resistenzgene,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.mikrobiologie,mikrobiologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/virulenzfaktor,MII_PR_Mikrobio_Virulenzfaktor,Observation,1,identical,0.0.1|0.0.2,2,True,
de.medizininformatikinitiative.kerndatensatz.molgen,molgen,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/anforderung-genetischer-test,MII_PR_MolGen_AnforderungGenetischerTest,ServiceRequest,1,canonical-only,1.0.0|2025.0.0,2,False,
de.medizininformatikinitiative.kerndatensatz.molgen,molgen,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/anforderung-genetischer-test,MII_PR_MolGen_AnforderungGenetischerTest,ServiceRequest,2,canonical-only,2026.0.0|2026.0.1|2026.0.2|2026.0.3|2026.0.4|2027.0.0-ballot.1,6,True,False
de.medizininformatikinitiative.kerndatensatz.molgen,molgen,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/diagnostische-implikation,MII_PR_MolGen_DiagnostischeImplikation,Observation,1,canonical-only,1.0.0|2025.0.0,2,False,
