modul,profil,codeableconcept,ms_cc,ms_text,ms_coding,ms_slice,ms_system,ms_code,ms_display,ms_version,pattern_display,pattern_version
molgen,MII_PR_MolGen_MolekulargenetischerBefundbericht,DiagnosticReport.category:Genetics,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_DiagnostischeImplikation,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_DiagnostischeImplikation,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Mikrosatelliteninstabilitaet,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Mikrosatelliteninstabilitaet,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Mikrosatelliteninstabilitaet,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_MolekularerBiomarker,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_MolekularerBiomarker,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_MolekularerBiomarker,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Mutationslast,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Mutationslast,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Mutationslast,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Variante,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_Variante,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_TherapeutischeImplikation,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
molgen,MII_PR_MolGen_TherapeutischeImplikation,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.collection.fastingStatus[x]:fastingStatusCodeableConcept,False,False,False,False,True,True,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.processing.procedure,True,False,False,True,True,True,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.identifier:Filler-ID.type,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.identifier:Placer-ID.type,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.container.type,True,False,False,False,True,True,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.collection.bodySite,True,False,False,True,True,True,False,False,False,False
patho,MII_PR_Patho_Specimen,Specimen.type,True,False,False,True,True,True,False,False,False,False
patho,MII_PR_Patho_Macroscopic_Grouper,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Macroscopic_Grouper,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Macroscopic_Grouper,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Problem_List_Item,Condition.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Problem_List_Item,Condition.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Microscopic_Grouper,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Microscopic_Grouper,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Microscopic_Grouper,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Intraoperative_Grouper,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Intraoperative_Grouper,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Intraoperative_Grouper,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Report,DiagnosticReport.code,True,False,False,True,True,True,False,False,False,False
patho,MII_PR_Patho_Finding,Observation.category:section-type,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Finding,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Finding,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Finding,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Active_Problems_List,List.code,True,False,True,False,False,False,False,False,False,False
patho,MII_PR_Patho_Attached_Image,Media.type,True,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Additional_Specified_Grouper,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Additional_Specified_Grouper,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Additional_Specified_Grouper,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.section:mikroskopie.code,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.category,True,False,True,True,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.section:patho-diagnostic-report.code,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.section:diagnostische-schlussfolgerung.code,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.type,True,True,True,True,True,True,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.section.code,True,False,True,False,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.identifier.type,True,False,False,False,False,False,False,False,True,False
patho,MII_PR_Patho_Composition,Composition.section:intraoperativ.code,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.section:zusaetzliche-beobachtung.code,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Composition,Composition.section:makroskopie.code,False,False,False,False,False,False,False,False,False,False
patho,MII_PR_Patho_Service_Request,ServiceRequest.identifier:Filler-ID.type,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Service_Request,ServiceRequest.identifier:Placer-ID.type,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Section_Grouper,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Section_Grouper,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Section_Grouper,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Diagnostic_Conclusion_Grouper,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Diagnostic_Conclusion_Grouper,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Diagnostic_Conclusion_Grouper,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_Base_Observation,Observation.code,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Base_Observation,Observation.category,True,False,True,False,True,True,False,False,False,False
patho,MII_PR_Patho_Base_Observation,Observation.bodySite,True,False,False,True,True,False,False,False,False,False
patho,MII_PR_Patho_History_Of_Present_Illness,List.code,True,False,True,False,False,False,False,False,False,False
studie,MII_PR_Studie_Studie,ResearchStudy.keyword,True,True,False,False,False,False,False,False,False,False
studie,MII_PR_Studie_Studie,ResearchStudy.focus,True,True,False,False,False,False,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Beobachtung,Observation.code,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Beobachtung,Observation.category,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Beobachtung,Observation.value[x]:valueCodeableConcept,False,False,False,False,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Beobachtung,Observation.bodySite,True,False,False,False,False,False,False,False,False,False
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.category,True,False,True,True,True,True,False,False,True,True
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.code,True,False,True,True,True,True,False,True,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.method,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.code,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.value[x]:valueCodeableConcept,False,False,False,False,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.component.code,False,False,False,False,False,False,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.bodySite,True,False,False,False,False,False,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.category,True,False,True,True,True,True,False,False,True,True
bildgebung,MII_PR_Bildgebung_Semistrukt_Befundbericht,Composition.type,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Semistrukt_Befundbericht,Composition.section.code,True,False,False,False,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Anforderung_Bildgebung,ServiceRequest.code,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Anforderung_Bildgebung,ServiceRequest.reasonCode,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Anforderung_Bildgebung,ServiceRequest.category,True,False,True,True,True,True,False,False,True,True
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.category,True,False,True,True,True,True,False,False,True,True
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.code,True,False,True,True,True,True,False,True,True,True
bildgebung,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport.category,True,False,True,True,True,True,False,False,True,True
bildgebung,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport.conclusionCode,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Radiologischer_Befund,DiagnosticReport.code,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.dosage.site,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.dosage.route,True,False,True,True,True,True,False,False,False,False
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
dokument,MII_PR_Dokument_Dokument,DocumentReference.context.practiceSetting,True,False,False,False,True,True,False,False,False,False
dokument,MII_PR_Dokument_Dokument,DocumentReference.category,True,False,False,True,True,True,False,False,False,False
dokument,MII_PR_Dokument_Dokument,DocumentReference.context.event,True,False,False,False,True,True,False,False,False,False
dokument,MII_PR_Dokument_Dokument,DocumentReference.type,True,False,False,True,True,True,False,False,False,False
dokument,MII_PR_Dokument_Dokument,DocumentReference.context.facilityType,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Praeoperative_Markierung,Procedure.code,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Allgemeiner_Leistungszustand_ECOG,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Allgemeiner_Leistungszustand_ECOG,Observation.value[x],True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Grading,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Grading,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Anastomoseninsuffizienz,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_KRK_Anastomoseninsuffizienz,Observation.value[x],True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.bodySite.extension:Seitenlokalisation.value[x],False,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.usedCode:Strahlenart,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.extension:Applikationsart.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.extension:Boost.value[x],False,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.category,True,False,True,True,True,True,False,False,True,False
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.code,True,False,True,True,True,True,False,True,True,False
onkologie,MII_PR_Onko_TNM_V_Kategorie,Observation.method,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_V_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_V_Kategorie,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Genetische_Variante,Observation.value[x]:valueCodeableConcept,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Genetische_Variante,Observation.interpretation:oBDS,False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Genetische_Variante,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Genetische_Variante,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_Pn_Kategorie,Observation.method,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_Pn_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_Pn_Kategorie,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.category,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.dosage.site,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.dosage.route,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Anzahl_Befallene_Sentinel_Lymphknoten,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_MRT_Mesorektale_Faszie,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_KRK_MRT_Mesorektale_Faszie,Observation.value[x]:valueCodeableConcept,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Anzahl_Positive_Stanzen,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Anzahl_Befallene_Lymphknoten,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Weitere_Klassifikationen,Observation.code,True,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Weitere_Klassifikationen,Observation.value[x]:valueCodeableConcept,True,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Histologie_ICDO3,Observation.code,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Histologie_ICDO3,Observation.value[x],True,True,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Histologie_ICDO3,Observation.bodySite,False,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Studienteilnahme,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Studienteilnahme,Observation.value[x],True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.complication:compl_icd10,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.outcome,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.code,True,False,True,True,True,True,False,True,True,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.complication:compl_obds,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Mamma_Sozialdienst,Procedure.extension:Urgency.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Anzahl_Untersuchte_Sentinel_Lymphknoten,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Abstand_Aboral,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_y_Symbol,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_y_Symbol,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_Klassifikation_Synthetisiert,Observation.method,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_Klassifikation_Synthetisiert,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.complication:compl_icd10,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.outcome,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.complication:compl_obds,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Melanom_Exzision,Procedure.extension:Urgency.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Fernmetastasen,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Fernmetastasen,Observation.value[x],True,False,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Fernmetastasen,Observation.bodySite,True,False,False,True,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Menopausenstatus,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Mamma_Menopausenstatus,Observation.value[x],True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Anzahl_Stanzen,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_KRK_Abstand_Anokutan,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.bodySite.extension:Seitenlokalisation.value[x],False,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.usedCode:Strahlenart,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.extension:Applikationsart.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.extension:Boost.value[x],False,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Strahlentherapie,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Tumormarker,Observation.method,True,False,True,False,True,True,True,False,False,False
onkologie,MII_PR_Onko_Tumormarker,Observation.code,True,False,True,True,False,False,False,False,False,False
onkologie,MII_PR_Onko_Tumormarker,Observation.value[x]:valueCodeableConcept,True,False,True,False,True,True,False,True,False,False
onkologie,MII_PR_Onko_Tumormarker,Observation.identifier:analyseBefundCode.type,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Tumormarker,Observation.category,True,False,True,False,True,True,True,False,False,False
onkologie,MII_PR_Onko_Prostata_Gleason_Grade_Group,Observation.code,True,False,False,True,True,True,False,False,True,False
onkologie,MII_PR_Onko_Prostata_Gleason_Grade_Group,Observation.value[x],True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Progesteron,Observation.component:AnteilPositiveZellen.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Progesteron,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Progesteron,Observation.value[x],True,False,False,True,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Progesteron,Observation.component:Faerbeintensitaet.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Operation,Procedure.complication:compl_icd10,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Operation,Procedure.outcome,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Operation,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Operation,Procedure.complication:compl_obds,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Operation,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Operation,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Operation,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Operation,Procedure.extension:Urgency.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Breslow_Tiefe,Observation.method,True,False,True,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Melanom_Breslow_Tiefe,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_TNM_S_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_S_Kategorie,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_ASA_Klassifikation,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_ASA_Klassifikation,Observation.value[x],True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Ulzeration,Observation.method,True,False,True,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Melanom_Ulzeration,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Prostata_PSA,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Clavien_Dindo,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Prostata_Clavien_Dindo,Observation.value[x],True,False,False,True,False,False,False,False,False,False
onkologie,MII_PR_Onko_Anzahl_Untersuchte_Lymphknoten,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Befund,DiagnosticReport.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Prostata_CA_Befall_Stanze,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Nebenwirkung_Adverse_Event,AdverseEvent.event,True,True,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Nebenwirkung_Adverse_Event,AdverseEvent.seriousness,True,True,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie,Procedure.outcome,True,False,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Strahlentherapie,Procedure.extension:StellungZurOp.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Strahlentherapie,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Prostata_Gleason_Score_Gesamt,Observation.code,True,False,False,True,True,True,False,False,True,False
onkologie,MII_PR_Onko_Prostata_Gleason_Score_Gesamt,Observation.value[x],True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Abstand_Circumferelle_Resektionsebene,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Tod,Observation.interpretation,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Tod,Observation.code,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Tod,Observation.value[x],True,False,False,False,True,True,False,True,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.method,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.modifierExtension:rPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.code.extension:cpPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.modifierExtension:aPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.value[x],True,False,False,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_T_Kategorie,Observation.modifierExtension:yPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Melanom_LDH,Observation.code,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Melanom_LDH,Observation.category,True,False,True,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_TNM_Klassifikation,Observation.method,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_Klassifikation,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Estrogen,Observation.component:AnteilPositiveZellen.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Estrogen,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Estrogen,Observation.value[x],True,False,False,True,False,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Rezeptorstatus_Estrogen,Observation.component:Faerbeintensitaet.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.complication:compl_icd10,True,False,False,False,False,False,False,False,False,False
